ID,PICKUP_TIME,PICKUP_ADDRESS,PICKUP_LONG,PICKUP_LAT
250837,2012-05-11 22:06:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096762,42.348721999999995
250839,2012-05-11 22:07:00,1360 Washington St Boston Ma 02118,-71.069767,42.341308000000005
250840,2012-05-11 21:58:00,Charles St @ Cambridge St Boston Ma,-71.0705,42.3618
250842,2012-05-11 22:07:00,21 Franklin St Boston Ma 02134,-71.132532,42.355979999999995
250844,2012-05-11 22:07:00,Commonwealth Ave @ Beacon St Boston Ma,-71.099595,42.349047
250846,2012-05-11 22:07:00,190 Berkeley St Boston Ma 02116,-71.072402,42.350188
250848,2012-05-11 22:07:00,Unnamed Road Boston Ma,-71.05114300000001,42.364191999999996
250854,2012-05-11 22:07:00,Commonwealth Ave Boston Ma,-71.11814,42.351321999999996
250855,2012-05-11 22:08:00,80 Union Park Boston Ma 02118,-71.072369,42.343785
250857,2012-05-11 22:08:00,281 Dartmouth St Boston Ma 02116,-71.077892,42.351217999999996
250858,2012-05-11 22:08:00,Commonwealth Ave Boston Ma,-71.131107,42.350145
250863,2012-05-11 22:23:00,Commonwealth Ave Boston Ma,-71.114888,42.350888
250864,2012-05-11 22:23:00,Beacon St @ Commonwealth Ave Boston Ma,-71.097038,42.348915000000005
250865,2012-05-11 22:23:00,20 Blagden St Boston Ma 02116,-71.077407,42.349163
250867,2012-05-11 22:09:00,90 Church St Boston Ma 02116,-71.06866,42.350907
250869,2012-05-11 22:09:00,Huntington Ave @ I-90 Boston Ma,-71.078562,42.34806
250873,2012-05-11 22:09:00,330 Brookline Ave Boston Ma 02215,-71.107275,42.33871
250875,2012-05-11 22:09:00,2 Park St Boston Ma 02108,-71.06290200000001,42.357321999999996
250876,2012-05-11 22:09:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.095623,42.348867999999996
250877,2012-05-11 22:10:00,340 Stuart St Boston Ma 02116,-71.072152,42.349633000000004
250878,2012-05-11 22:10:00,840 Commonwealth Ave Boston Ma,-71.1139,42.351028
250881,2012-05-11 22:10:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.097,42.348707
250882,2012-05-11 22:10:00,130 Purchase St Boston Ma,-71.05323800000001,42.354625
250886,2012-05-11 22:24:00,54 Kilmarnock St Boston Ma 02215,-71.09954,42.343012
250887,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.021827,42.365802
250889,2012-05-11 22:24:00,Commonwealth Ave Boston Ma,-71.130575,42.350343
250890,2012-05-11 22:24:00,1700 Washington St Boston Ma 02118,-71.076022,42.337088
250891,2012-05-11 22:24:00,Beacon St @ Commonwealth Ave Boston Ma,-71.096925,42.348892
250893,2012-05-11 22:11:00,Commonwealth Ave Boston Ma,-71.11594000000001,42.35107
250894,2012-05-11 22:11:00,Unnamed Road Boston Ma,-71.02245,42.365491999999996
250896,2012-05-11 22:11:00,Park St Boston Ma,-71.06312199999999,42.357438
250900,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.041092,42.34891
250902,2012-05-11 22:24:00,Clarendon St Boston Ma,-71.07186800000001,42.343878000000004
250903,2012-05-11 22:24:00,200 Cambridge St Boston Ma 02114,-71.065682,42.361247
250904,2012-05-11 22:24:00,1340 Boylston St Boston Ma 02215,-71.099402,42.34414
250906,2012-05-11 22:11:00,250 Northern Ave Boston Ma 02210,-71.039035,42.348955
250908,2012-05-11 22:12:00,Unnamed Road Boston Ma,-71.051802,42.357377
250909,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.04085500000001,42.348848
250911,2012-05-11 22:25:00,480 W Broadway Boston Ma 02127,-71.0461,42.335857
250912,2012-05-11 22:25:00,1640 Washington St Boston Ma 02118,-71.075067,42.337875
250920,2012-05-11 22:12:00,130 Belvidere St Boston Ma 02115,-71.08202800000001,42.345393
250921,2012-05-11 22:12:00,40 Silver Pl Boston Ma 02114,-71.07055799999999,42.360712
250922,2012-05-11 22:12:00,900 Beacon St Boston Ma,-71.105733,42.346465
250931,2012-05-11 22:12:00,1490 Washington St Boston Ma 02118,-71.071675,42.34019
250941,2012-05-11 22:13:00,200 Boylston St Boston Ma 02116,-71.068612,42.352534999999996
250942,2012-05-11 22:13:00,70 Union Park Boston Ma 02118,-71.072362,42.343682
250943,2012-05-11 22:13:00,80 Columbus Ave Boston Ma 02116,-71.07034,42.349940000000004
250946,2012-05-11 22:25:00,1250 Washington St Boston Ma 02118,-71.06744300000001,42.342593
250949,2012-05-11 22:14:00,705 Tremont St Boston Ma 02118,-71.077905,42.340607
250950,2012-05-11 22:14:00,627 Beacon St Boston Ma 02215,-71.09525,42.349272
250951,2012-05-11 22:26:00,270 Beacon St Boston Ma 02116,-71.079758,42.353578000000006
250952,2012-05-11 22:26:00,1933 Beacon St Boston Ma 02135,-71.149363,42.336273
250955,2012-05-11 22:26:00,Unnamed Road Boston Ma,-71.080163,42.349663
250957,2012-05-11 22:14:00,383 Commercial St Boston Ma 02109,-71.051425,42.366553
250969,2012-05-11 22:26:00,10 St Germain St Boston Ma 02115,-71.086892,42.345907000000004
250970,2012-05-11 22:26:00,86 Massachusetts Ave Boston Ma 02115,-71.088567,42.348807
250971,2012-05-11 22:26:00,855 Beacon St Boston Ma,-71.10337,42.347028
250972,2012-05-11 22:26:00,1103 Boylston St Boston Ma,-71.089762,42.346887
250975,2012-05-11 22:14:00,Unnamed Road Boston Ma,-71.01866,42.369147
250976,2012-05-11 22:14:00,Unnamed Road Boston Ma,-71.022238,42.365658
250977,2012-05-11 22:14:00,165 Northern Ave Boston Ma 02210,-71.04298299999999,42.350607000000004
250978,2012-05-11 22:14:00,272 Congress St Boston Ma 02210,-71.053335,42.353425
250983,2012-05-11 22:15:00,96 Harvard Ave Boston Ma 02134,-71.13216700000001,42.353213000000004
250984,2012-05-11 22:15:00,437 Atlantic Ave Boston Ma 02110,-71.052402,42.354208
250985,2012-05-11 22:15:00,130 Huntington Ave Boston Ma,-71.08138199999999,42.345672
250986,2012-05-11 22:15:00,600 Washington St Boston Ma 02135,-71.167215,42.350473
250987,2012-05-11 22:15:00,70 Linden St Boston Ma 02134,-71.130172,42.352902
250989,2012-05-11 22:27:00,Beacon St @ Commonwealth Ave Boston Ma,-71.09682,42.348892
250998,2012-05-11 22:28:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09625799999999,42.348766999999995
250999,2012-05-11 22:28:00,Unnamed Road Boston Ma,-71.022338,42.36553
251001,2012-05-11 22:28:00,27 Beacon St Boston Ma,-71.063387,42.35763
251003,2012-05-11 22:28:00,110 Westland Ave Boston Ma 02115,-71.08799499999999,42.343777
251011,2012-05-11 22:16:00,50 Board Aly Boston Ma 02113,-71.05505699999999,42.36303
251012,2012-05-11 22:15:00,537 Tremont St Boston Ma 02116,-71.070987,42.344398
251013,2012-05-11 22:16:00,91 Massachusetts Ave Boston Ma 02115,-71.088365,42.348553
251014,2012-05-11 22:16:00,Huntington Ave @ I-90 Boston Ma,-71.079442,42.347418
251015,2012-05-11 22:16:00,570 Boylston St Boston Ma 02116,-71.076183,42.350605
251018,2012-05-11 22:16:00,128 Brookline Ave Boston Ma 02215,-71.100178,42.345485
251021,2012-05-11 22:17:00,Unnamed Road Boston Ma,-71.018048,42.36247
251023,2012-05-11 22:17:00,Unnamed Road Boston Ma,-71.017955,42.361757
251024,2012-05-11 22:17:00,102 Cambridge St Boston Ma 02114,-71.06255,42.361132
251025,2012-05-11 22:17:00,30 Silver Pl Boston Ma 02114,-71.070605,42.360687
251026,2012-05-11 22:17:00,1070 Boylston St Boston Ma 02215,-71.087947,42.347204999999995
251029,2012-05-11 22:17:00,Unnamed Road Boston Ma,-71.05143699999999,42.357283
251034,2012-05-11 22:17:00,432 Atlantic Ave Boston Ma 02110,-71.05159499999999,42.354603000000004
251035,2012-05-11 22:18:00,710 Boylston St Boston Ma 02116,-71.079828,42.349548
251037,2012-05-11 22:18:00,Unnamed Road Boston Ma,-71.06451700000001,42.363557
251038,2012-05-11 22:18:00,Unnamed Road Boston Ma,-71.018263,42.362648
251040,2012-05-11 22:18:00,250 Northern Ave Boston Ma 02210,-71.039017,42.348927
251044,2012-05-11 22:28:00,Commonwealth Ave Boston Ma,-71.116435,42.351103
251046,2012-05-11 22:18:00,200 Harvard Ave Boston Ma 02134,-71.130778,42.350045
251047,2012-05-11 22:18:00,Unnamed Road Boston Ma,-71.018017,42.362552
251048,2012-05-11 22:18:00,29 Beacon St Boston Ma,-71.065242,42.357137
251049,2012-05-11 22:18:00,130 Beacon St Boston Ma 02116,-71.074213,42.354893
251051,2012-05-11 22:18:00,70 Mechanic St Boston Ma 02113,-71.05514000000001,42.362947999999996
251052,2012-05-11 22:18:00,70 N North Grove St Boston Ma,-71.06872,42.36206
251053,2012-05-11 22:18:00,320 Huntington Ave Boston Ma,-71.088205,42.340593
251054,2012-05-11 22:19:00,94 Pearl St Boston Ma 02110,-71.054057,42.35562
251056,2012-05-11 22:19:00,N351 Boston Ma,-71.02235999999999,42.365652000000004
251062,2012-05-11 22:29:00,Beacon St @ Commonwealth Ave Boston Ma,-71.097115,42.34882
251063,2012-05-11 22:29:00,247 Pleasant St Brookline Ma 02446,-71.118262,42.351268
251064,2012-05-11 22:29:00,219 Hanover St Boston Ma 02113,-71.05511800000001,42.363133000000005
251066,2012-05-11 22:29:00,Unnamed Road Boston Ma,-71.120357,42.365182
251067,2012-05-11 22:29:00,Commonwealth Ave Boston Ma,-71.121472,42.351715000000006
251068,2012-05-11 22:29:00,Unnamed Road Boston Ma,-71.14883499999999,42.336175
251074,2012-05-11 22:19:00,720 E Broadway Boston Ma 02127,-71.036485,42.33555
251075,2012-05-11 22:19:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096488,42.348715000000006
251076,2012-05-11 22:19:00,292 Congress St Boston Ma 02210,-71.05256700000001,42.352778
251077,2012-05-11 22:19:00,Unnamed Road Boston Ma,-71.043033,42.349915
251079,2012-05-11 22:19:00,Unnamed Road Boston Ma,-71.017833,42.362508
251080,2012-05-11 22:30:00,750 E Broadway Boston Ma 02127,-71.035652,42.335587
251082,2012-05-11 22:30:00,380 Massachusetts Ave Boston Ma 02115,-71.08335699999999,42.341812
251083,2012-05-11 22:30:00,N380 Boston Ma,-71.04019,42.348788
251088,2012-05-11 22:20:00,955 Boylston St Boston Ma 02199,-71.087252,42.347478
251089,2012-05-11 22:20:00,2 Transit St Boston Ma 02127,-71.056951,42.329912
251094,2012-05-11 22:19:00,350 Marlborough St Boston Ma 02115,-71.086135,42.350803000000006
251097,2012-05-11 22:30:00,250 Northern Ave Boston Ma 02210,-71.039038,42.348927
251098,2012-05-11 22:31:00,408 Huntington Ave Boston Ma,-71.092017,42.339233
251107,2012-05-11 22:21:00,570 Commercial St Boston Ma 02109,-71.056373,42.368320000000004
251110,2012-05-11 22:21:00,80 Summer St Boston Ma 02110,-71.058415,42.353782
251111,2012-05-11 22:21:00,80 Arlington St Boston Ma 02116,-71.069992,42.350265
251113,2012-05-11 22:31:00,90 Silver Pl Boston Ma 02114,-71.070143,42.36094
251114,2012-05-11 22:31:00,860 Beacon St Boston Ma,-71.104853,42.346555
251124,2012-05-11 22:31:00,W Broadway Boston Ma,-71.052447,42.339927
251125,2012-05-11 22:31:00,4 Harris St Boston Ma 02109,-71.052842,42.365595
251126,2012-05-11 22:31:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.095668,42.348737
251127,2012-05-11 22:31:00,410 Hanover St Boston Ma,-71.052943,42.365528000000005
251128,2012-05-11 22:32:00,Commonwealth Ave Boston Ma,-71.121422,42.351718
251129,2012-05-11 22:21:00,30 Park Plz Boston Ma 02116,-71.069852,42.351392
251131,2012-05-11 22:21:00,Arlington St Boston Ma,-71.0713,42.352882
251133,2012-05-11 22:21:00,250 Northern Ave Boston Ma 02210,-71.039112,42.348991999999996
251134,2012-05-11 22:21:00,Unnamed Road Boston Ma,-71.051243,42.355297
251137,2012-05-11 22:32:00,720 E Broadway Boston Ma 02127,-71.036468,42.335570000000004
251139,2012-05-11 22:32:00,58 Cross St Boston Ma 02113,-71.05569799999999,42.362633
251142,2012-05-11 22:32:00,2 Blossom St Boston Ma 02114,-71.066902,42.361238
251144,2012-05-11 22:22:00,370 W Broadway Boston Ma 02127,-71.049275,42.337585
251148,2012-05-11 22:22:00,910 Commonwealth Ave Boston Ma,-71.117143,42.351462
251152,2012-05-11 22:32:00,98 Newbury St Boston Ma 02116,-71.07556,42.351471999999994
251153,2012-05-11 22:32:00,Boylston St @ Eliot St Boston Ma 02116,-71.06916700000001,42.352368
251155,2012-05-11 22:22:00,Unnamed Road Boston Ma,-71.056225,42.362808
251158,2012-05-11 22:22:00,567 Tremont St Boston Ma 02118,-71.07236800000001,42.343603
251159,2012-05-11 22:22:00,Unnamed Road Boston Ma,-71.04104699999999,42.348988
251169,2012-05-11 22:33:00,476 Brookline Ave Boston Ma 02215,-71.109155,42.337145
251172,2012-05-11 22:33:00,33 Joy St Boston Ma 02114,-71.065075,42.35973
251185,2012-05-11 22:34:00,168 Northern Ave Boston Ma 02210,-71.042748,42.350545000000004
251187,2012-05-11 22:34:00,730 Boylston St Boston Ma 02116,-71.080588,42.349438
251191,2012-05-11 22:23:00,1340 Boylston St Boston Ma 02215,-71.09931800000001,42.34414
251193,2012-05-11 22:23:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096822,42.348753
251194,2012-05-11 22:23:00,445 Washington St Boston Ma 02135,-71.157885,42.349084999999995
251196,2012-05-11 22:23:00,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095158,42.348758000000004
251202,2012-05-11 22:23:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.09693299999999,42.348783000000005
251204,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.07743,42.348948
251206,2012-05-11 22:24:00,630 Boylston St Boston Ma 02116,-71.077607,42.350082
251209,2012-05-11 22:34:00,20 Berkeley St Boston Ma 02116,-71.070222,42.345485
251211,2012-05-11 22:34:00,43 1st Ave Boston Ma 02129,-71.05368299999999,42.375397
251213,2012-05-11 22:34:00,310 Huntington Ave Boston Ma,-71.087372,42.341058000000004
251214,2012-05-11 22:35:00,710 Boylston St Boston Ma 02116,-71.079913,42.349582
251215,2012-05-11 22:35:00,Unnamed Road Boston Ma,-71.06130999999999,42.361052
251217,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.081517,42.345603000000004
251218,2012-05-11 22:24:00,1950 Dorchester Ave Boston Ma 02124,-71.064375,42.285325
251219,2012-05-11 22:24:00,Unnamed Road Boston Ma,-71.022503,42.365512
251220,2012-05-11 22:24:00,368 Hanover St Boston Ma 02113,-71.053027,42.365602
251224,2012-05-11 22:25:00,260 Northern Ave Boston Ma 02210,-71.038765,42.348890000000004
251225,2012-05-11 22:25:00,20 Bowdoin St Boston Ma 02108,-71.062883,42.360712
251227,2012-05-11 22:25:00,80 Arlington St Boston Ma 02116,-71.07007,42.350263
251228,2012-05-11 22:25:00,940 Commonwealth Ave Boston Ma,-71.118207,42.351634999999995
251233,2012-05-11 22:25:00,714 Huntington Ave Boston Ma,-71.1036,42.334705
251234,2012-05-11 22:25:00,1390 Washington St Boston Ma 02118,-71.070175,42.341066999999995
251235,2012-05-11 22:26:00,1070 Boylston St Boston Ma 02215,-71.087848,42.347204999999995
251236,2012-05-11 22:26:00,112 1st Ave Boston Ma,-71.05051999999999,42.377387
251237,2012-05-11 22:26:00,240 Newbury St Boston Ma 02116,-71.082163,42.349717999999996
251239,2012-05-11 22:26:00,42 W Charlesgate Boston Ma 02215,-71.09302199999999,42.349352
251240,2012-05-11 22:35:00,Park St Boston Ma,-71.0631,42.357508
251241,2012-05-11 22:35:00,Hanover St Boston Ma,-71.05595699999999,42.36249
251242,2012-05-11 22:35:00,1740 Washington St Boston Ma 02118,-71.076762,42.336698
251243,2012-05-11 22:35:00,1240 Boylston St Boston Ma 02215,-71.09523,42.345307
251244,2012-05-11 22:26:00,230 Cambridge St Boston Ma,-71.06670799999999,42.361129999999996
251247,2012-05-11 22:26:00,250 Northern Ave Boston Ma 02210,-71.038963,42.348877
251250,2012-05-11 22:27:00,Unnamed Road Boston Ma,-71.022418,42.365515
251251,2012-05-11 22:27:00,610 Boylston St Boston Ma 02116,-71.077137,42.350175
251254,2012-05-11 22:27:00,Unnamed Road Boston Ma,-71.05591,42.36264
251261,2012-05-11 22:36:00,197 Brighton Ave Boston Ma,-71.13418,42.353207
251262,2012-05-11 22:36:00,170 Ipswich St Boston Ma,-71.09455200000001,42.347018
251265,2012-05-11 22:28:00,80 Church St Boston Ma 02116,-71.06878,42.350654999999996
251267,2012-05-11 22:28:00,680 Commonwealth Ave Boston Ma,-71.1042,42.349552
251270,2012-05-11 22:28:00,480 W Broadway Boston Ma 02127,-71.04609,42.335867
251271,2012-05-11 22:28:00,Unnamed Road Boston Ma,-71.07781999999999,42.34864
251272,2012-05-11 22:28:00,Unnamed Road Boston Ma,-71.064317,42.285328
251280,2012-05-11 22:36:00,90 Newbury St Boston Ma 02116,-71.075312,42.35163
251281,2012-05-11 22:29:00,168 Northern Ave Boston Ma 02210,-71.042935,42.350293
251283,2012-05-11 22:29:00,Commonwealth Ave Boston Ma,-71.118152,42.351285
251284,2012-05-11 22:29:00,Unnamed Road Boston Ma,-71.076977,42.349235
251285,2012-05-11 22:29:00,80 Fish Pier Rd Boston Ma 02210,-71.039583,42.348565
251288,2012-05-11 22:18:00,1430 Boylston St Boston Ma 02215,-71.1013,42.3436
251289,2012-05-11 22:29:00,720 Huntington Ave Boston Ma,-71.10263,42.334927
251294,2012-05-11 22:29:00,90 Avenue De Lafayette Boston Ma 02111,-71.05951800000001,42.352622
251295,2012-05-11 22:29:00,112 Massachusetts Ave Boston Ma 02115,-71.08810799999999,42.347834999999996
251296,2012-05-11 22:30:00,30 Park Plz Boston Ma 02116,-71.06974,42.351723
251298,2012-05-11 22:30:00,1350 Boylston St Boston Ma 02215,-71.099653,42.344025
251299,2012-05-11 22:37:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096177,42.348659999999995
251300,2012-05-11 22:37:00,10 Monsignor Reynolds Way Boston Ma 02118,-71.07066800000001,42.340668
251301,2012-05-11 22:37:00,250 Northern Ave Boston Ma 02210,-71.039013,42.348973
251302,2012-05-11 22:37:00,250 Northern Ave Boston Ma 02210,-71.039018,42.348813
251303,2012-05-11 22:38:00,Fenway Boston Ma,-71.10338,42.342867
251304,2012-05-11 22:38:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09686500000001,42.348718
251305,2012-05-11 22:38:00,220 Newbury St Boston Ma 02116,-71.081122,42.350143
251306,2012-05-11 22:38:00,1360 Boylston St Boston Ma 02215,-71.10005799999999,42.343948
251314,2012-05-11 22:30:00,1350 Boylston St Boston Ma 02215,-71.09966999999999,42.34403
251317,2012-05-11 22:30:00,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.09526,42.348698
251320,2012-05-11 22:30:00,180 Beacon St Boston Ma 02116,-71.076327,42.354528
251322,2012-05-11 22:39:00,368 Dorchester St Boston Ma 02127,-71.055553,42.330375
251323,2012-05-11 22:39:00,170 Ipswich St Boston Ma,-71.094425,42.346982000000004
251325,2012-05-11 22:39:00,210 Huntington Ave Boston Ma,-71.081805,42.345202
251326,2012-05-11 22:39:00,268 Dartmouth St Boston Ma 02116,-71.077602,42.350577
251327,2012-05-11 22:39:00,Commonwealth Ave @ Unnamed Road Boston Ma,-71.092663,42.348765
251331,2012-05-11 22:40:00,147 Kneeland St Boston Ma 02111,-71.05833299999999,42.349823
251332,2012-05-11 22:40:00,270 W Newton St Boston Ma 02116,-71.08165799999999,42.345096999999996
251333,2012-05-11 22:31:00,350 Park Dr Boston Ma,-71.102778,42.343527
251334,2012-05-11 22:29:00,60 Charles St Boston Ma 02114,-71.070215,42.357620000000004
251335,2012-05-11 22:31:00,260 Northern Ave Boston Ma 02210,-71.03855,42.348545
251336,2012-05-11 22:31:00,Commonwealth Ave Boston Ma,-71.118133,42.3513
251337,2012-05-11 22:40:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09669,42.348728
251340,2012-05-11 22:31:00,740 Huntington Ave Boston Ma,-71.10516199999999,42.333932
251341,2012-05-11 22:31:00,490 W Broadway Boston Ma 02127,-71.04574000000001,42.335567
251342,2012-05-11 22:40:00,Unnamed Road Boston Ma,-71.022132,42.364868
251343,2012-05-11 22:40:00,1230 Boylston St Boston Ma 02215,-71.094725,42.345482000000004
251345,2012-05-11 22:40:00,689 Tremont St Boston Ma 02118,-71.077213,42.340934999999995
251346,2012-05-11 22:40:00,Commonwealth Ave Boston Ma,-71.11546700000001,42.350957
251347,2012-05-11 22:41:00,169 Northern Ave Boston Ma 02210,-71.042872,42.350278
251348,2012-05-11 22:40:00,50 Boates Ct Boston Ma 02110,-71.052098,42.356117
251351,2012-05-11 22:41:00,Boston Fish Pier Boston Ma,-71.039098,42.349352
251352,2012-05-11 22:41:00,630 Tremont St Boston Ma 02118,-71.074495,42.342445
251355,2012-05-11 22:41:00,8 Longfellow Pl Boston Ma 02114,-71.064,42.363392
251360,2012-05-11 22:42:00,Unnamed Road Boston Ma,-71.077907,42.350218
251361,2012-05-11 22:42:00,27 Charles St Boston Ma 02114,-71.069767,42.356958
251364,2012-05-11 22:42:00,70 Anderson Pl Boston Ma 02114,-71.067643,42.360987
251366,2012-05-11 22:43:00,40 St James Ave Boston Ma 02116,-71.072565,42.350465
251367,2012-05-11 22:43:00,586 Southampton St Boston Ma 02127,-71.05725,42.329652
251368,2012-05-11 22:43:00,50 Kenmore St Boston Ma 02215,-71.095023,42.348667999999996
251369,2012-05-11 22:43:00,430 Massachusetts Ave Boston Ma 02118,-71.08230999999999,42.341082
251370,2012-05-11 22:43:00,610 Boylston St Boston Ma 02116,-71.07706,42.350097
251371,2012-05-11 22:31:00,592 Dorchester Ave Boston Ma 02127,-71.056878,42.329853
251378,2012-05-11 22:43:00,250 Ipswich St Boston Ma 02215,-71.094255,42.347335
251380,2012-05-11 22:43:00,Charles St @ Cambridge St Boston Ma,-71.070495,42.3618
251382,2012-05-11 22:32:00,I-90 @ Boylston St Boston Ma,-71.08748,42.347558
251385,2012-05-11 22:32:00,535 Commonwealth Ave Boston Ma,-71.096267,42.349052
251386,2012-05-11 22:32:00,30 Mechanic Ct Boston Ma 02113,-71.05525300000001,42.362815000000005
251387,2012-05-11 22:32:00,Unnamed Road Boston Ma,-71.02249499999999,42.365565000000004
251389,2012-05-11 22:43:00,Unnamed Road Boston Ma,-71.08093199999999,42.348925
251391,2012-05-11 22:33:00,700 E Broadway Boston Ma 02127,-71.037258,42.335637
251393,2012-05-11 22:33:00,Unnamed Road Boston Ma,-71.07758299999999,42.34885
251394,2012-05-11 22:33:00,Unnamed Road Boston Ma,-71.079848,42.349740000000004
251395,2012-05-11 22:33:00,97 Massachusetts Ave Boston Ma 02115,-71.0883,42.348306
251398,2012-05-11 22:44:00,581 Columbus Ave Boston Ma 02118,-71.081962,42.340623
251399,2012-05-11 22:44:00,Beacon St @ Commonwealth Ave Boston Ma,-71.097952,42.348602
251400,2012-05-11 22:44:00,20 Huntington Ave Boston Ma 02115,-71.078162,42.348653000000006
251401,2012-05-11 22:44:00,2 Brookline Ave Boston Ma 02215,-71.097047,42.348723
251402,2012-05-11 22:44:00,670 Commonwealth Ave Boston Ma,-71.104538,42.349647
251403,2012-05-11 22:44:00,60 Exeter St Boston Ma 02116,-71.07927,42.349228000000004
251404,2012-05-11 22:44:00,190 Newbury St Boston Ma 02116,-71.079755,42.350378000000006
251408,2012-05-11 22:45:00,270 Commonwealth Ave Boston Ma 02116,-71.083827,42.350268
251409,2012-05-11 22:45:00,68 Middle St Boston Ma 02127,-71.05544300000001,42.331688
251411,2012-05-11 22:45:00,720 E Broadway Boston Ma 02127,-71.036505,42.335552
251412,2012-05-11 22:45:00,360 Atlantic Ave Boston Ma 02110,-71.050758,42.356432
251415,2012-05-11 22:46:00,22 Kneeland St Boston Ma 02111,-71.0622,42.35074
251420,2012-05-11 22:33:00,40 Queensberry St Boston Ma 02215,-71.096988,42.342863
251421,2012-05-11 22:33:00,954 Boylston St Boston Ma 02199,-71.087017,42.347446999999995
251424,2012-05-11 22:34:00,638 Tremont St Boston Ma 02118,-71.07481999999999,42.342237
251425,2012-05-11 22:34:00,270 Brookline Ave Boston Ma 02215,-71.103347,42.342643
251426,2012-05-11 22:34:00,90 Knapp St Boston Ma 02111,-71.061607,42.350867
251432,2012-05-11 22:35:00,535 Commonwealth Ave Boston Ma,-71.096303,42.349058
251433,2012-05-11 22:46:00,1220 Commonwealth Ave Boston Ma,-71.13091800000001,42.350582
251436,2012-05-11 22:46:00,280 Stuart St Boston Ma 02116,-71.06957299999999,42.350138
251442,2012-05-11 22:36:00,Beacon St @ Commonwealth Ave Boston Ma,-71.096882,42.34892
251443,2012-05-11 22:36:00,Charles St @ Cambridge St Boston Ma,-71.070542,42.361755
251444,2012-05-11 22:36:00,5 Chestnut Hill Ave Boston Ma 02135,-71.15337199999999,42.348995
251445,2012-05-11 22:47:00,400 Mount Vernon St Boston Ma 02125,-71.04019699999999,42.317107
251447,2012-05-11 22:47:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.096225,42.34878
251450,2012-05-11 22:47:00,250 Northern Ave Boston Ma 02210,-71.03905300000001,42.349047999999996
251451,2012-05-11 22:47:00,720 E Broadway Boston Ma 02127,-71.03654300000001,42.335587
251454,2012-05-11 22:47:00,760 Boylston St Boston Ma 02116,-71.081355,42.349078000000006
251455,2012-05-11 22:47:00,Unnamed Road Boston Ma,-71.081307,42.34588
251457,2012-05-11 22:47:00,10 Charles St Boston Ma 02114,-71.069515,42.356575
251460,2012-05-11 22:48:00,Brookline Ave Boston Ma,-71.102825,42.343143
251464,2012-05-11 22:48:00,Unnamed Road Boston Ma,-71.066317,42.364312
251465,2012-05-11 22:48:00,Commonwealth Ave @ Beacon St Boston Ma 02215,-71.09620799999999,42.348858
251466,2012-05-11 22:48:00,60 Fish Pier Rd Boston Ma 02210,-71.039025,42.348496999999995
251468,2012-05-11 22:49:00,437 Atlantic Ave Boston Ma 02110,-71.052247,42.354188
251469,2012-05-11 22:49:00,1340 Boylston St Boston Ma 02215,-71.09946,42.344073
251470,2012-05-11 22:49:00,750 Boylston St Boston Ma 02116,-71.08095300000001,42.349188
251471,2012-05-11 22:49:00,Columbus Ave @ Isabella St Boston Ma 02116,-71.071299,42.349413
251475,2012-05-11 22:49:00,180 Broad St Boston Ma 02110,-71.05169699999999,42.357102000000005
251479,2012-05-11 22:49:00,Hanover St Boston Ma,-71.055712,42.36262
251480,2012-05-11 22:49:00,Stuart St @ Isabella St Boston Ma 02116,-71.07205,42.349525
251481,2012-05-11 22:49:00,281 Commercial St Boston Ma 02109,-71.051023,42.364367
251488,2012-05-11 22:49:00,45 Exeter St Boston Ma 02116,-71.079727,42.349702
251489,2012-05-11 22:49:00,561 Tremont St Boston Ma 02118,-71.07199,42.343837
251490,2012-05-11 22:50:00,Commonwealth Ave @ Brookline Ave Boston Ma 02215,-71.096985,42.348732
251492,2012-05-11 22:36:00,132 Brookline Ave Boston Ma 02215,-71.100522,42.345397999999996
251493,2012-05-11 22:36:00,470 W Broadway Boston Ma 02127,-71.04626,42.335868
251495,2012-05-11 22:36:00,Devonshire St Boston Ma,-71.057118,42.35528
251499,2012-05-11 22:36:00,Commonwealth Ave Brookline Ma,-71.10669200000001,42.349877
251500,2012-05-11 22:36:00,10 Lansdowne St Boston Ma 02215,-71.094588,42.347097
251501,2012-05-11 22:36:00,1350 Boylston St Boston Ma 02215,-71.099815,42.343999999999994
